Talkers,Noise,F1,F2,F3
AS5,babble,451.91,1296.76,2503.7745283018867
AS5,babble,379.48,1538.5,2431.5302721088433
AS5,babble,352.26,1328.81,2447.4725000000003
AS5,babble,565.57,1714.75,2672.47875
AS5,babble,444.39,1319.5,2556.790187793427
AS5,babble,431.22,1455.29,2516.3582352941175
AS5,babble,541.58,1520.45,2641.088313253012
AS5,babble,407.37,1422.65,2528.9661176470586
AS5,babble,519.76,1241.55,2530.054111111111
AS5,babble,416.38,1398.28,2376.2346428571436
AS5,babble,455.98,1501.55,2578.30057416268
AS5,babble,399.81,1377.61,2558.6993269230766
AS5,babble,513.41,1352.58,2558.928192771084
AS5,babble,451.95,1141.98,2557.6979797979798
AS5,babble,425.6,1286.23,2537.8375000000005
AS5,babble,387.52,1470.09,2519.0831159420286
AS5,babble,576.69,1432.81,2494.8675000000003
AS5,babble,484.63,1336.28,2543.6181325301204
AS5,babble,507.55,1385.13,2502.141453488372
AS5,babble,387.37,1360.96,2479.3526530612244
AS5,babble,494.14,1414.41,2524.1361946902653
AS5,babble,415.13,1464.09,2652.976428571429
AS5,babble,409.15,1316.01,2438.7546913580245
AS5,babble,404.14,1065.13,2557.537571428571
AS5,babble,472.38,1375.56,2548.4987499999997
AS5,babble,368.86,1356.96,2616.028596491228
AS5,babble,398.38,1384.84,2409.176062992126
AS5,babble,547.61,1340.31,2518.418135593221
AS5,babble,515.38,1408.61,2608.779185185185
AS5,babble,493.88,1453.64,2574.7152032520326
AS5,babble,449.12,1204.16,2531.955223880597
AS5,babble,528.75,1468.56,2512.274397163121
AS5,babble,475.99,1242.92,2562.1506134969327
AS5,babble,493.87,1350.24,2529.5293710691817
AS5,babble,421.13,1619.35,2622.289107142857
AS5,babble,408.6,1354.6,2479.151238095238
AS5,babble,445.19,1377.56,2486.0399549549543
AS5,babble,450.59,1193.98,2486.6925242718444
AS5,babble,428.55,1389.46,2528.433239436619
AS5,babble,431.2,1325.82,2545.644492753623
AS5,babble,461.14,1210.43,2289.642167832168
AS5,babble,454.1,1429.47,2509.4261627906976
AS5,babble,489.89,1580.84,2401.7010958904107
AS5,babble,464.67,1108.66,2415.662
AS5,babble,501.39,1714.17,2541.843396226415
AS5,babble,491.28,1428.62,2532.5177840909087
AS5,babble,490.16,1525.66,2582.732444444445
AS5,babble,461.9,1250.33,2614.505974025974
AS5,babble,428.26,1404.4,2456.738071428572
AS5,babble,489.94,1312.34,2598.0559278350515
AS5,babble,489.15,1340.38,2562.854527363184
AS5,babble,493.43,1642.02,2665.3997499999996
AS5,babble,455.79,1449.68,2553.7770078740164
AS5,babble,456.62,1458.67,2650.8178651685394
AS5,babble,491.8,1396.71,2568.812575757576
AS5,babble,433.82,1159.84,2549.424
AS5,babble,412.19,1367.86,2410.2229374999997
AS5,babble,433.14,1324.25,2494.136153846154
AS5,babble,306.89,1655.43,2787.52170212766
AS5,babble,485.75,1149.41,2581.802195121951
AS5,babble,542.86,1267.64,2516.5092307692307
AS5,babble,425.98,1484.55,2558.088823529412
AS5,babble,486.71,1238.87,2550.0128015564205
AS5,babble,543.56,1269.99,2533.4348936170213
AS5,babble,519.96,1570.71,2648.552195121951
AS6,babble,574.03,1265.44,2735.2046511627905
AS6,babble,594.83,1596.07,2764.177767857143
AS6,babble,439.55,1675.32,2674.6162365591404
AS6,babble,533.75,1742.74,2645.6
AS6,babble,584.27,1448.62,2662.045846153846
AS6,babble,559.55,1595.65,2647.155393258427
AS6,babble,660.29,1394.17,2652.42556521739
AS6,babble,561.57,1494.96,2552.7302898550724
AS6,babble,557.68,1418.42,2445.1226923076924
AS6,babble,557.08,1788.63,2787.3713076923073
AS6,babble,567.85,1596.41,2671.71
AS6,babble,593.67,1388.61,2607.664739583334
AS6,babble,523.43,1601.4,2647.877883211679
AS6,babble,553.62,1473.4,2630.5525000000007
AS6,babble,538.88,1396.35,2522.2546875000003
AS6,babble,466.56,1654.95,2626.7510101010103
AS6,babble,394.76,2028.28,2854.397192982456
AS6,babble,549.07,1473.36,2722.1667058823527
AS6,babble,551.48,1602.76,2637.6007786885248
AS6,babble,505.16,1593.95,2581.438869565218
AS6,babble,622.9,1585.25,2559.3658620689657
AS6,babble,582.6,1509.32,2647.033846153846
AS6,babble,395.67,1770.57,2534.8379710144927
AS6,babble,493.94,1773.49,2813.899438202247
AS6,babble,591.8,1766.84,2813.794363636364
AS6,babble,522.52,1708.94,2683.7161488673137
AS6,babble,569.8,1454.52,2608.1436231884054
AS6,babble,455.46,1547.76,2697.8116
AS6,babble,482.68,1496.54,2362.910579710145
AS6,babble,667.7,1579.42,2596.59798076923
AS6,babble,523.81,1625.13,2734.667466666667
AS6,babble,571.44,1413.08,2762.8625862068966
AS6,babble,486.97,1459.12,2753.6124161073826
AS6,babble,455.53,1493.18,2662.5339473684207
AS6,babble,564.44,1617.72,2713.085714285715
AS6,babble,532.11,1623.28,2764.0757476635513
AS6,babble,528.32,1387.75,2584.920180505415
AS6,babble,447.56,1494.52,2605.585802919708
AS6,babble,477.93,1371.53,2550.7159374999997
AS6,babble,569.02,1510.02,2809.615102040816
AS6,babble,539.36,1610.82,2745.930097087378
AS6,babble,476.46,1659.46,2720.390392156863
AS6,babble,508.59,1463.41,2591.3170707070713
AS6,babble,574.92,1498.18,2615.0124444444446
AS6,babble,446.43,1799.49,2634.909272727273
AS6,babble,513.08,1310.02,2852.0132885906037
AS6,babble,560.99,1532.43,2712.9990825688074
AS6,babble,581.09,1499.98,2709.8155050505047
AS6,babble,556.07,1553.96,2652.049884393063
AS6,babble,603.12,1551.62,2829.8380555555555
AS6,babble,503.18,1471.61,2569.8229787234045
AS6,babble,473.49,1724.02,2776.834353312303
AS6,babble,417.71,1458.71,2480.766601941747
AS6,babble,513.31,1489.13,2629.210544217687
AS6,babble,590.59,1429.2,2654.8520361990945
AS6,babble,487.68,1530.72,2699.9889510489515
AS6,babble,612.07,1340.25,2684.363255813954
AS6,babble,525.25,1457.33,2477.378472222222
AS6,babble,624.85,1479.82,2786.473725490196
AS6,babble,507.41,1357.85,2681.6816
AS6,babble,431.29,1308.84,2739.269135802469
AS6,babble,562.73,1398.61,2683.4303100775196
AS6,babble,512.65,1295.67,2562.8504651162793
AS6,babble,474.8,1333.07,2722.1757999999995
AS6,babble,495.9,1394.18,2852.142558139535
AS6,babble,508.23,1638.16,2693.5398809523813
AS6,babble,530.31,1482.8,2760.737572815534
AS6,babble,523.11,1455.56,2589.1164285714285
AS6,babble,476.23,1731.87,2768.6380597014927
AS6,babble,513.1,1557.27,2626.0208333333335
AS6,babble,436.61,1842.82,2961.833177570093
AS6,babble,463.19,1684.36,2783.5155056179774
AS6,babble,498.74,1693.42,2752.8315384615385
AS6,babble,513.01,1791.06,2768.922685185185
AS6,babble,473.01,1880.93,2890.9836065573772
AS6,babble,573.98,1389.61,2677.20455026455
AS6,babble,475.77,1584.35,2642.433333333334
AS6,babble,473.12,1660.35,2715.563896103896
AS6,babble,419.86,1382.77,2625.5373308270673
AS6,babble,470.84,1864.82,2749.8296913580243
AS6,babble,518.16,1732.67,2761.7305732484083
AS6,babble,547.12,1330.46,2633.349166666667
AS6,babble,491.72,1730.46,2643.9435156249997
AS6,babble,551.62,1618.22,2712.9273006134968
AS6,babble,558.65,1549.56,2814.5677184466017
AS6,babble,523.89,1312.89,2620.3548108108107
AS6,babble,348.91,1269.44,2609.709387755102
AS6,babble,566.08,1914.12,2848.344152542373
AS6,babble,447.41,1980.13,2873.111578947368
AS6,babble,422.85,1509.83,2732.5818681318683
AS6,babble,431.33,1667.83,2699.134563106796
AS6,babble,543.66,1380.68,2463.264411764706
AS6,babble,478.84,1355.51,2686.7841249999997
AS6,babble,544.65,1633.33,2813.1414835164837
AS6,babble,590.69,1395.83,2722.174489795918
AS6,babble,531.63,1567.14,2605.588143459915
AS6,babble,564.88,1525.22,2631.682
AS6,babble,504.43,1588.78,2668.362336448599
AS6,babble,461.38,1844.83,2723.2016981132074
AS6,babble,498.49,1694.94,2695.7449189189188
AS6,babble,531.34,1343.05,2764.0362130177514
AS6,babble,624.23,1500.92,2665.330987654321
AS6,babble,523.28,1738.38,2649.6347643979057
AS6,babble,481.57,1579.07,2913.2581355932193
AS6,babble,551.69,1383.69,2566.2493750000003
AS6,babble,468.74,1750.53,2740.54264
AS6,babble,573.01,1694.58,2827.481318681319
AS6,babble,515.85,1539.55,2690.46488
AS6,babble,540.45,1909.9,2711.4367647058825
AS6,babble,416.17,1880.26,2869.8029310344823
AS6,babble,541.78,1361.73,2643.9001875000004
AS6,babble,469.75,1719.69,2748.9429716981135
AS6,babble,542.97,1550.22,2623.9396026490062
AS6,babble,445.48,1259.65,2646.1819999999993
AS6,babble,669.94,1553.87,2863.2863380281683
AS6,babble,520.56,1487.43,2879.9860937500002
AS6,babble,449.64,1625.65,2703.779453125
AS6,babble,535.83,1656.13,2798.763333333334
AS6,babble,490.96,1608.85,2566.7669230769234
AS6,babble,595.2,1336.59,2633.9687500000005
AS6,babble,524.76,1579.58,2835.8971014492754
AS6,babble,527.61,1479.15,2715.130064724919
AS6,babble,481.06,1502.84,2742.9587636363635
AS6,babble,479.4,1347.92,2593.9577631578945
AS6,babble,512.28,1501.06,2733.7256730769227
AS6,babble,588.95,1574.7,2799.6382446808516
AS6,babble,444.96,1550.57,2847.752777777778
AS6,babble,498.4,1477.92,2812.8429508196728
AS6,babble,476.98,1781.3,2848.578796296297
AS6,babble,489.15,1519.75,2739.90959770115
AS6,babble,508.07,1542.98,2736.257094017094
AS6,babble,442.98,1563.23,2574.6848913043477
AS6,babble,532.69,1503.57,2739.0139072847683
AS6,babble,498.24,1592.33,2650.189515418502
AS6,babble,500.78,1534.68,2804.0140136054424
AS6,babble,509.61,1648.81,2781.840295857988
AS6,babble,520.78,1567.83,2745.2363138686133
AS6,babble,588.86,1488.08,2692.9661081081085
AS6,babble,456.64,1713.94,3003.120454545455
AS6,babble,625.12,1589.09,2673.558859649123
AS6,babble,432.22,1834.07,2789.885272727273
AS6,babble,491.79,1310.37,2273.89775
AS6,babble,598.78,1422.52,2788.109892473118
AS6,babble,470.95,1368.98,2717.2857458563535
AS6,babble,513.85,1604.03,2857.1707407407407
AS6,babble,515.05,1699.54,2782.040495867768
AS6,babble,473.8,1505.85,2808.2424324324325
AS6,babble,558.37,1837.54,2824.89325
AS6,babble,506.84,1521.0,2785.139641693811
AS6,babble,543.86,1288.59,2613.7828124999996
AS6,babble,458.94,1552.16,2755.342333333333
AS6,babble,537.71,1770.22,2758.8280851063832
AS6,babble,584.48,1244.47,2591.54593220339
AS6,babble,532.09,1568.6,2675.066724137931
AS6,babble,592.06,1338.32,2594.468048780488
AS6,babble,587.42,1761.83,2785.521623616236
AS6,babble,486.5,1724.45,2741.09735
AS6,babble,518.87,1607.75,2742.371690140845
AS6,babble,521.6,1389.88,2663.427265306122
AS6,babble,435.29,1773.53,2728.5445652173908
AS6,babble,539.6,1613.5,2642.762752293578
AS6,babble,476.99,1630.75,2720.1586776859504
AS6,babble,536.68,1398.0,2585.3113953488373
AS6,babble,615.86,1696.06,2673.9944791666667
AS6,babble,448.98,1874.18,2831.295746268657
AS6,babble,455.68,1670.34,2766.3131308411216
AS6,babble,484.85,1389.84,2767.5641916167665
AS6,babble,511.5,1507.68,2693.258429752066
AS6,babble,420.25,1565.33,2812.15
AS6,babble,501.1,1669.53,2741.176219512195
AS6,babble,502.64,1529.76,2683.189794520548
AS6,babble,538.16,1684.63,2715.7883712121215
AS6,babble,425.76,1339.2,2696.5922522522524
AS6,babble,550.94,1681.58,2768.5770769230767
AS6,babble,585.32,1600.55,2693.295909090909
AS6,babble,559.88,1506.21,2663.547570093458
AS6,babble,558.36,1427.8,2633.6310447761193
AS6,babble,546.51,1514.15,2722.0219047619044
AS6,babble,534.66,1565.71,2660.046698113207
AS6,babble,511.14,1614.41,2714.1541935483874
AS6,babble,630.56,1769.39,2669.2448192771085
AS6,babble,555.26,1430.76,2576.632032520325
AS6,babble,562.07,1565.19,2736.992405498282
AS6,babble,542.01,1287.89,2651.159375
AS6,babble,504.44,1538.83,2626.3572463768114
AS6,babble,480.9,1579.83,2692.1912546125463
AS6,babble,613.97,1547.94,2645.4781067961167
AS6,babble,502.13,1459.05,2674.0696842105262
AS6,babble,569.58,1531.53,2661.131403508772
AS6,babble,438.96,1787.74,2722.6247297297305
AS6,babble,443.56,1604.26,2454.5400000000004
AS6,babble,536.77,1699.95,2693.6113157894742
AS6,babble,419.13,1717.54,2676.916989247312
AS6,babble,552.55,1487.26,2450.8168558951957
AS6,babble,482.4,1811.31,2777.429570552147
AS6,babble,534.68,1650.96,2632.6288414634146
AS6,babble,599.11,1558.35,2447.9618823529413
AS6,babble,473.56,1661.76,2733.8518604651163
AS6,babble,388.26,1871.88,2583.2716279069764
AS6,babble,638.35,1759.25,2804.5428448275866
AS6,babble,437.56,1543.72,2684.0762337662336
AS6,babble,483.26,1495.89,2562.479179104477
AS6,babble,485.8,1670.37,2588.7217142857144
AS6,babble,542.37,1781.28,2722.65635
AS6,babble,518.47,1692.08,2850.202432432432
AS6,babble,570.68,1762.28,2668.5920812182735
AS6,babble,520.12,1675.14,2667.78055
AS6,babble,539.7,1557.75,2667.1916796875003
AS6,babble,531.03,1566.53,2734.114117647059
AS6,babble,455.89,1318.85,2580.9094930875576
